Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
RemainderInteger/ExMemory 108/ExMemory 0,1.7595559592571627e-6,1.742903677405632e-6,1.784925989698537e-6,6.430917385268517e-8,4.1578501762544754e-8,9.478176248296255e-8
RemainderInteger/ExMemory 108/ExMemory 0,1.7519565360620375e-6,1.7427053328716254e-6,1.7702804409296326e-6,4.2582156275786014e-8,2.726352857989954e-8,6.744302005632045e-8
RemainderInteger/ExMemory 108/ExMemory 0,1.757492234882548e-6,1.7472244297020774e-6,1.7892797816299884e-6,5.529137819415071e-8,3.095449374026959e-8,9.744168897768597e-8
RemainderInteger/ExMemory 108/ExMemory 1,2.7445976094015254e-6,2.6677743236414418e-6,3.1544703438992124e-6,4.5340940239150745e-7,9.731345092730651e-8,1.0812960073112015e-6
RemainderInteger/ExMemory 108/ExMemory 3,3.3584374170774777e-6,3.251234066969808e-6,3.7607659131012437e-6,6.797637055834138e-7,6.112788884785773e-8,1.4378095175146794e-6
RemainderInteger/ExMemory 108/ExMemory 6,3.613625410362815e-6,3.5655280866061385e-6,3.8185609969372146e-6,2.540906356509484e-7,6.685299521501847e-8,5.495985266986491e-7
RemainderInteger/ExMemory 108/ExMemory 13,4.213002451937298e-6,4.19240663572284e-6,4.251520026308259e-6,8.988944898654472e-8,5.3509286378446676e-8,1.5197676710770375e-7
RemainderInteger/ExMemory 108/ExMemory 27,5.584438244183316e-6,5.401148420705426e-6,6.298282976797249e-6,1.1547353633502657e-6,1.1739168199335188e-7,2.4474174921156933e-6
RemainderInteger/ExMemory 108/ExMemory 54,6.109902131982147e-6,6.076363016730816e-6,6.173151498315487e-6,1.5536055314039373e-7,7.766858676046643e-8,2.3438277410192264e-7
RemainderInteger/ExMemory 108/ExMemory 108,2.1813788357333564e-6,2.1611041996462498e-6,2.216877812914833e-6,8.971173381402165e-8,5.977733856778928e-8,1.2447548763886396e-7
RemainderInteger/ExMemory 108/ExMemory 216,1.5992422120305668e-6,1.5827887739758573e-6,1.6236352384672242e-6,6.511785940352948e-8,3.8540394175710704e-8,8.880033720405632e-8
RemainderInteger/ExMemory 108/ExMemory 432,1.6149120073465398e-6,1.6003975468405093e-6,1.6387124572818958e-6,6.709046493571508e-8,4.872712015562925e-8,9.451606082374063e-8
RemainderInteger/ExMemory 108/ExMemory 865,1.6124775988440565e-6,1.5957768470183643e-6,1.6549721192198417e-6,7.826866494630274e-8,3.888912568170318e-8,1.4850948679508567e-7
RemainderInteger/ExMemory 108/ExMemory 1731,1.5992641972735166e-6,1.5882168310709827e-6,1.6143391281939494e-6,4.7246451511633556e-8,3.283237822912803e-8,6.762405273644674e-8
RemainderInteger/ExMemory 216/ExMemory 0,1.9015030060108842e-6,1.8726772201194825e-6,1.9904516720944614e-6,1.5379489224840558e-7,6.915571387100445e-8,2.9135673940420615e-7
RemainderInteger/ExMemory 216/ExMemory 0,1.8691397512285614e-6,1.8569475179300632e-6,1.8976331308153676e-6,5.986984641360255e-8,3.7376784333716365e-8,1.0304505860541053e-7
RemainderInteger/ExMemory 216/ExMemory 0,1.8723411620472137e-6,1.860719610197541e-6,1.8882459424777793e-6,5.054381701683319e-8,3.314795031582091e-8,7.207441046173805e-8
RemainderInteger/ExMemory 216/ExMemory 0,1.960208695851151e-6,1.8797745073025118e-6,2.2622105620623777e-6,4.880807965002035e-7,6.072456032257021e-8,1.0333153755181185e-6
RemainderInteger/ExMemory 216/ExMemory 0,1.9392818178172697e-6,1.886265083892834e-6,2.1366510520419613e-6,3.16615965950828e-7,1.311895990333579e-7,6.17104290124973e-7
RemainderInteger/ExMemory 216/ExMemory 1,3.71060210762654e-6,3.695948469251908e-6,3.7399786171306777e-6,6.892330515216072e-8,5.2162327138813886e-8,9.756370437450934e-8
RemainderInteger/ExMemory 216/ExMemory 3,4.8460290053103824e-6,4.823891117881956e-6,4.883548181735756e-6,9.144286183158368e-8,6.684139447640165e-8,1.3264381378695313e-7
RemainderInteger/ExMemory 216/ExMemory 6,5.553131904067885e-6,5.5204300700897725e-6,5.622342822352189e-6,1.5999854120366275e-7,5.776534980364719e-8,3.170309820675521e-7
RemainderInteger/ExMemory 216/ExMemory 13,7.042376171136463e-6,7.009298291553555e-6,7.130900799716071e-6,1.5357489656836444e-7,8.158739756562651e-8,2.759478648037925e-7
RemainderInteger/ExMemory 216/ExMemory 27,1.0441446204543365e-5,1.0078519155280816e-5,1.1740286334258613e-5,2.196486396921113e-6,9.437247291593229e-8,4.660068200467436e-6
RemainderInteger/ExMemory 216/ExMemory 54,1.4662719447217289e-5,1.4204658117822454e-5,1.599577620249959e-5,2.924718270264188e-6,1.537761371939886e-7,5.643088611285324e-6
RemainderInteger/ExMemory 216/ExMemory 108,1.56331743825646e-5,1.5577257210088535e-5,1.5738991601462837e-5,2.628102440094518e-7,1.628435614020184e-7,4.042869364141211e-7
RemainderInteger/ExMemory 216/ExMemory 216,2.530102130078005e-6,2.512495397183038e-6,2.560438666104464e-6,8.057577165882888e-8,5.352397880083645e-8,1.2416942954076518e-7
RemainderInteger/ExMemory 216/ExMemory 432,1.592630604019825e-6,1.5824358868922957e-6,1.6147757788487984e-6,4.521015931171175e-8,2.612948141370872e-8,6.967077479745967e-8
RemainderInteger/ExMemory 216/ExMemory 865,1.6007086338749214e-6,1.5881200204421415e-6,1.6279922463585266e-6,6.086320294962304e-8,3.4506841443558906e-8,1.0033434853378927e-7
RemainderInteger/ExMemory 216/ExMemory 1731,1.6615171069121885e-6,1.5949152384410136e-6,1.856054931902312e-6,4.1947749956978834e-7,3.4195380401640734e-8,8.089155468710177e-7
RemainderInteger/ExMemory 432/ExMemory 0,2.0739472042119034e-6,2.0566641482808436e-6,2.115737118216162e-6,8.646207536622657e-8,3.832206288613452e-8,1.487747312923029e-7
RemainderInteger/ExMemory 432/ExMemory 0,2.073019654531395e-6,2.0557838568096167e-6,2.109079129941082e-6,7.273853878953392e-8,5.063884774908551e-8,1.178733310438046e-7
RemainderInteger/ExMemory 432/ExMemory 0,2.069879935216105e-6,2.054645285393549e-6,2.0947872199834613e-6,6.458479481924696e-8,3.691132195815712e-8,1.0195957735878511e-7
RemainderInteger/ExMemory 432/ExMemory 0,2.0645240875190543e-6,2.0538110719269596e-6,2.089653246621119e-6,5.173267633787289e-8,2.400490520413955e-8,8.423705943684958e-8
RemainderInteger/ExMemory 432/ExMemory 0,2.0633673923701757e-6,2.051923635876572e-6,2.083458726382885e-6,5.0681427181228684e-8,3.644671112810929e-8,7.507890303768239e-8
RemainderInteger/ExMemory 432/ExMemory 1,5.622813710172746e-6,5.599637358991194e-6,5.687102153362121e-6,1.0880979885669328e-7,5.550411240195077e-8,1.7615353311677048e-7
RemainderInteger/ExMemory 432/ExMemory 3,7.930222501668481e-6,7.905653739962339e-6,7.970657499461745e-6,1.0380894030040164e-7,7.197674017053e-8,1.5676950182767352e-7
RemainderInteger/ExMemory 432/ExMemory 6,9.429126690330955e-6,9.3658372575443e-6,9.668250712154345e-6,3.7035507364123916e-7,1.1662886389200474e-7,7.48441351104702e-7
RemainderInteger/ExMemory 432/ExMemory 13,1.296172895676876e-5,1.2508926688774346e-5,1.4725589863271365e-5,2.8314331035692045e-6,1.9300799549752003e-7,5.999876895502951e-6
RemainderInteger/ExMemory 432/ExMemory 27,1.927594342110016e-5,1.9225197327670774e-5,1.9377008410594576e-5,2.4792639613266497e-7,1.2073263920775517e-7,4.4119189711416077e-7
RemainderInteger/ExMemory 432/ExMemory 54,3.0307028217302365e-5,3.0254677749108245e-5,3.0379853849464733e-5,1.9553810447040085e-7,1.4523228262692424e-7,2.600483063036459e-7
RemainderInteger/ExMemory 432/ExMemory 108,4.279388635549234e-5,4.2633621624177314e-5,4.307174927357228e-5,7.10376262710127e-7,3.924562959990526e-7,1.0590493810904888e-6
RemainderInteger/ExMemory 432/ExMemory 216,4.357335079385906e-5,4.348093064870835e-5,4.372604745784746e-5,3.757130936968586e-7,2.403822733442024e-7,5.914374958087866e-7
RemainderInteger/ExMemory 432/ExMemory 432,3.3545170962719747e-6,3.226746672680896e-6,3.930759009665512e-6,7.873567046706054e-7,1.0955718255962988e-7,1.8003243170208096e-6
RemainderInteger/ExMemory 432/ExMemory 865,1.596962033678645e-6,1.5879788523996386e-6,1.6125319409721745e-6,3.791912703409613e-8,1.9845402465986423e-8,6.663930136405892e-8
RemainderInteger/ExMemory 432/ExMemory 1731,1.6509228360392021e-6,1.5982407760914498e-6,1.9044632259840905e-6,3.2383497657746424e-7,5.845616396954569e-8,7.307474254189996e-7
RemainderInteger/ExMemory 865/ExMemory 0,2.481399881865328e-6,2.4652900892625987e-6,2.5163586170197556e-6,7.83268670073393e-8,4.4335643314657403e-8,1.33231966374448e-7
RemainderInteger/ExMemory 865/ExMemory 0,2.5492361802321997e-6,2.464516456082144e-6,2.8420524555661364e-6,4.797037114088802e-7,4.638624985539849e-8,1.0026208524417505e-6
RemainderInteger/ExMemory 865/ExMemory 0,2.470762834692073e-6,2.4571703671357257e-6,2.492560566913754e-6,5.2254159687877965e-8,3.5296609777271876e-8,7.593146727780018e-8
RemainderInteger/ExMemory 865/ExMemory 0,2.5580249921788187e-6,2.4785295401940617e-6,2.820365785117857e-6,4.300389269112585e-7,8.129984480026528e-8,9.713635570792276e-7
RemainderInteger/ExMemory 865/ExMemory 0,2.4669988474523647e-6,2.4572745374776453e-6,2.4824976572284565e-6,4.085340436213471e-8,3.080378986583832e-8,5.92154892814867e-8
RemainderInteger/ExMemory 865/ExMemory 1,9.741006902659925e-6,9.436605680932506e-6,1.115060908841646e-5,1.8760473115724394e-6,9.811313124955015e-8,4.304974228573693e-6
RemainderInteger/ExMemory 865/ExMemory 3,1.4078987103987516e-5,1.4036689018070227e-5,1.4163922878760352e-5,1.9837260483425738e-7,1.3704755519271175e-7,2.969766351700052e-7
RemainderInteger/ExMemory 865/ExMemory 6,1.698790202871176e-5,1.6928215545279827e-5,1.7081542835636838e-5,2.3956224422315977e-7,1.6474847752876264e-7,3.765558180704811e-7
RemainderInteger/ExMemory 865/ExMemory 13,2.343634179080321e-5,2.3343962757040767e-5,2.3576467427012948e-5,3.9910142400951085e-7,2.638648665896228e-7,5.669830186003628e-7
RemainderInteger/ExMemory 865/ExMemory 27,3.788802063828172e-5,3.776696801202009e-5,3.809766213240662e-5,5.308578434638296e-7,3.204870616115135e-7,8.903973317171764e-7
RemainderInteger/ExMemory 865/ExMemory 54,6.252522916770634e-5,6.235487711430792e-5,6.290175364116045e-5,8.598741545245276e-7,5.13103832370947e-7,1.4170124361954875e-6
RemainderInteger/ExMemory 865/ExMemory 108,9.537762595896506e-5,9.514589102258075e-5,9.573072836683219e-5,9.566986462282091e-7,6.045460651722055e-7,1.404288572160221e-6
RemainderInteger/ExMemory 865/ExMemory 216,1.245914156973698e-4,1.243139179560127e-4,1.2505581822939572e-4,1.1627984737615391e-6,7.419088070766892e-7,1.8351928659439764e-6
RemainderInteger/ExMemory 865/ExMemory 432,1.2567321764472071e-4,1.2543396482629692e-4,1.2595683287305406e-4,8.848887597504104e-7,6.25596517227269e-7,1.18045603630101e-6
RemainderInteger/ExMemory 865/ExMemory 865,4.6339772708270615e-6,4.46963830705528e-6,5.267454153622551e-6,9.918678471157648e-7,1.1803724190690215e-7,2.0837475059101084e-6
RemainderInteger/ExMemory 865/ExMemory 1731,1.599552106116023e-6,1.5875946858161183e-6,1.6293165647442923e-6,5.8354765659019105e-8,3.326343170842981e-8,1.116611258004479e-7
RemainderInteger/ExMemory 1731/ExMemory 0,3.2607458315337433e-6,3.2457833605960314e-6,3.2913680864540317e-6,8.285443167425638e-8,5.233846591174704e-8,1.199663038678985e-7
RemainderInteger/ExMemory 1731/ExMemory 0,3.249301965970712e-6,3.2365321657201376e-6,3.2709005541252736e-6,5.202897493258242e-8,3.601549402389825e-8,7.259927783421537e-8
RemainderInteger/ExMemory 1731/ExMemory 0,3.2596212436171984e-6,3.237790773058226e-6,3.287173470832059e-6,8.55004114018411e-8,4.8685261309322194e-8,1.3127600226311585e-7
RemainderInteger/ExMemory 1731/ExMemory 0,3.361548846646058e-6,3.2569028375100482e-6,3.872095013384653e-6,6.661955579950737e-7,5.329403932472454e-8,1.5265396151649145e-6
RemainderInteger/ExMemory 1731/ExMemory 0,3.260157719886851e-6,3.2445120362414667e-6,3.289737059965464e-6,6.84652728427942e-8,4.037162597881383e-8,1.1172353512649759e-7
RemainderInteger/ExMemory 1731/ExMemory 1,1.7148553992363156e-5,1.710693938546024e-5,1.7266019982650548e-5,2.0589572530487036e-7,1.1078607901259536e-7,3.5126986280529717e-7
RemainderInteger/ExMemory 1731/ExMemory 3,2.6441707627975564e-5,2.6357314163197317e-5,2.6673999886080868e-5,4.085050529159257e-7,2.343878443788451e-7,6.876702539139769e-7
RemainderInteger/ExMemory 1731/ExMemory 6,3.228468239389207e-5,3.2170279029616516e-5,3.246682241142188e-5,4.90569008706196e-7,3.2839750718907444e-7,6.808277310822747e-7
RemainderInteger/ExMemory 1731/ExMemory 13,4.5065173023848636e-5,4.4932342077260116e-5,4.536098449290854e-5,6.47388821237232e-7,3.3508150843091814e-7,1.012895404047414e-6
RemainderInteger/ExMemory 1731/ExMemory 27,7.455065571272916e-5,7.441737862890875e-5,7.473287719250459e-5,5.183951110029942e-7,3.830316307295516e-7,6.914171451918624e-7
RemainderInteger/ExMemory 1731/ExMemory 54,1.2629903789343073e-4,1.2594726500678017e-4,1.271709873305742e-4,1.6727284948585044e-6,7.816629732435553e-7,2.875422416403311e-6
RemainderInteger/ExMemory 1731/ExMemory 108,2.009597058392747e-4,2.0057415777472847e-4,2.0165622123630768e-4,1.7241103275019837e-6,1.2267220654838364e-6,2.778393342947056e-6
RemainderInteger/ExMemory 1731/ExMemory 216,2.887380402196283e-4,2.881235205065892e-4,2.900140407426438e-4,2.8864743041580426e-6,1.885738848310424e-6,4.6147264411120054e-6
RemainderInteger/ExMemory 1731/ExMemory 432,3.7425369079591636e-4,3.730650544820822e-4,3.766483598608198e-4,5.651739656649214e-6,3.412911456033689e-6,9.47970355637549e-6
RemainderInteger/ExMemory 1731/ExMemory 865,3.6314332369581247e-4,3.6252661009472746e-4,3.6399402860500814e-4,2.643175716934253e-6,1.7908407889288362e-6,4.0652700475449405e-6
RemainderInteger/ExMemory 1731/ExMemory 1731,7.694440515695263e-6,7.63877685125694e-6,7.794671032245413e-6,2.348369296311618e-7,1.3894641785928206e-7,3.686054402568426e-7
ModInteger/ExMemory 0/ExMemory 0,1.609156768936663e-6,1.5920634942614915e-6,1.6431418734306486e-6,7.503150990722083e-8,4.06592420794447e-8,1.2625542416453866e-7
ModInteger/ExMemory 0/ExMemory 0,1.6468439117158786e-6,1.5955161556984302e-6,1.8795140764729061e-6,3.1649783472560255e-7,4.997039575804453e-8,7.198476947658665e-7
ModInteger/ExMemory 0/ExMemory 0,1.5875797039819005e-6,1.5794801590505363e-6,1.602206310960574e-6,3.712927729177412e-8,2.0897752400191638e-8,5.22393387016927e-8
ModInteger/ExMemory 0/ExMemory 0,1.5974561756252712e-6,1.5847055556331122e-6,1.618212201507866e-6,5.4853880809684304e-8,3.1881118593541805e-8,8.096026322575516e-8
ModInteger/ExMemory 0/ExMemory 0,1.6496678899873384e-6,1.5960158424364178e-6,1.824168875212801e-6,3.1922527890859006e-7,5.5881700683444224e-8,6.69166670281062e-7
ModInteger/ExMemory 0/ExMemory 1,1.6920409667741329e-6,1.657606434913099e-6,1.7236918019477093e-6,1.1922352975045798e-7,1.0652389900696131e-7,1.3881309346412231e-7
ModInteger/ExMemory 0/ExMemory 3,1.6401365216240483e-6,1.5847192299852444e-6,1.7981543845644993e-6,3.342540360642289e-7,4.6616856882296365e-8,6.399361789660395e-7
ModInteger/ExMemory 0/ExMemory 6,1.622395188755379e-6,1.5968283063304766e-6,1.6592029060397372e-6,1.0234633497622497e-7,6.875259789450817e-8,1.4028172390861768e-7
ModInteger/ExMemory 0/ExMemory 13,1.5919346924364598e-6,1.578653796877159e-6,1.6153088393996738e-6,5.647189111203397e-8,3.361726136872843e-8,1.0378790761533293e-7
ModInteger/ExMemory 0/ExMemory 27,1.589714375390358e-6,1.5748943196008324e-6,1.6205607335776074e-6,6.382674360919891e-8,4.254211813725815e-8,1.076984938422573e-7
ModInteger/ExMemory 0/ExMemory 54,1.6530862785971045e-6,1.5899946608422505e-6,1.8923615953468469e-6,3.5464508674981837e-7,8.847187651532571e-8,7.656682261203603e-7
ModInteger/ExMemory 0/ExMemory 108,1.6112871843109733e-6,1.5854061028149162e-6,1.6489811996256798e-6,9.656477645509941e-8,6.689384092949933e-8,1.3060176634802322e-7
ModInteger/ExMemory 0/ExMemory 216,1.5877121960258557e-6,1.5794006068619375e-6,1.6146210064775315e-6,4.4007458135730874e-8,2.488081813985084e-8,8.683351244117753e-8
ModInteger/ExMemory 0/ExMemory 432,1.5864094377304075e-6,1.577578387549602e-6,1.597601391495362e-6,3.1352663216059653e-8,2.1809895334330804e-8,4.151162925146047e-8
ModInteger/ExMemory 0/ExMemory 865,1.6048310931146244e-6,1.5898797675257677e-6,1.6303195205665576e-6,6.590106795221667e-8,4.965668713028881e-8,9.037260907065142e-8
ModInteger/ExMemory 0/ExMemory 1731,1.58818943745693e-6,1.5764186743539683e-6,1.6115438186105897e-6,5.0325007158575786e-8,2.863867873255667e-8,8.668953864267842e-8
ModInteger/ExMemory 0/ExMemory 0,1.6179706009823218e-6,1.5958699737149323e-6,1.645733651384851e-6,8.822855670234093e-8,5.718272429743996e-8,1.201079395439949e-7
ModInteger/ExMemory 0/ExMemory 0,1.662873624252036e-6,1.6018723914816066e-6,1.8876619342122297e-6,3.360615382479345e-7,6.714850696709468e-8,6.949310354186482e-7
ModInteger/ExMemory 0/ExMemory 0,1.6437271662096679e-6,1.5996106541849338e-6,1.7710316427307502e-6,2.7336002504841655e-7,4.709350368962395e-8,5.201439493021936e-7
ModInteger/ExMemory 0/ExMemory 0,1.6228570222805122e-6,1.605671623213381e-6,1.6559109327372725e-6,8.068275207309776e-8,5.6792723457766144e-8,1.0890220473410504e-7
ModInteger/ExMemory 0/ExMemory 0,1.6022585779440969e-6,1.5888768353106234e-6,1.626461592065395e-6,6.270730641130486e-8,4.002114464991812e-8,9.421281492315483e-8
ModInteger/ExMemory 0/ExMemory 1,1.6010267746039001e-6,1.5837295671520252e-6,1.6281990741628624e-6,7.542103228879633e-8,4.813282820727798e-8,1.1390482081112825e-7
ModInteger/ExMemory 0/ExMemory 3,1.6719075956610096e-6,1.6368278588957505e-6,1.7240880064084798e-6,1.3781616767818036e-7,1.1620895613855662e-7,1.5739053795545126e-7
ModInteger/ExMemory 0/ExMemory 6,1.6080203833911035e-6,1.5874726239049687e-6,1.6423764986857433e-6,9.413778504048261e-8,5.6696647427923e-8,1.4560104985009124e-7
ModInteger/ExMemory 0/ExMemory 13,1.5957317691303804e-6,1.5853710716239457e-6,1.626729706703334e-6,5.464174123629098e-8,3.356361337760674e-8,9.156396428253685e-8
ModInteger/ExMemory 0/ExMemory 27,1.7038250856101434e-6,1.6399509832468092e-6,1.8607455433451991e-6,3.475284881639839e-7,1.2681090840995804e-7,6.998987686862441e-7
ModInteger/ExMemory 0/ExMemory 54,1.5983133286809724e-6,1.5814700740507626e-6,1.6329287483381963e-6,8.173663969732384e-8,3.698982095399336e-8,1.4185134655330413e-7
ModInteger/ExMemory 0/ExMemory 108,1.5976312777405796e-6,1.5838438553099543e-6,1.6233041201517103e-6,6.10540637639211e-8,3.9046614969172135e-8,9.092091917814795e-8
ModInteger/ExMemory 0/ExMemory 216,1.611594985577374e-6,1.593807924053581e-6,1.6369906419810274e-6,6.84543433031526e-8,5.506200852855988e-8,8.213881872993892e-8
ModInteger/ExMemory 0/ExMemory 432,1.6321663520630126e-6,1.5854773091686678e-6,1.8912369642459348e-6,2.854715607801008e-7,3.930718300089256e-8,6.935720187268617e-7
ModInteger/ExMemory 0/ExMemory 865,1.6531357551595705e-6,1.596594472861045e-6,1.8337720714758478e-6,3.371984897838002e-7,6.967605570580848e-8,6.395545930977146e-7
ModInteger/ExMemory 0/ExMemory 1731,1.5830615620810132e-6,1.5723319327022508e-6,1.5987813426233037e-6,4.6372155488368876e-8,2.6999527665360138e-8,7.88690721067251e-8
ModInteger/ExMemory 0/ExMemory 0,1.6920658437458624e-6,1.6279003838648743e-6,1.8649733512067658e-6,3.794103153644506e-7,9.139656415799696e-8,7.157956200246933e-7
ModInteger/ExMemory 0/ExMemory 0,1.6262353742098014e-6,1.6036881712712053e-6,1.678253649114309e-6,1.0908071178469292e-7,5.1254706587696165e-8,2.0743994887653384e-7
ModInteger/ExMemory 0/ExMemory 0,1.7010878201932743e-6,1.6470448179536724e-6,1.900332053423014e-6,2.6831909383314044e-7,1.2360544693675036e-7,5.428005329916554e-7
ModInteger/ExMemory 0/ExMemory 0,1.5910238603140017e-6,1.5817559355179142e-6,1.6050148313414936e-6,3.7236747836209454e-8,2.5982081751060733e-8,4.888336177028062e-8
ModInteger/ExMemory 0/ExMemory 0,1.6477805507766418e-6,1.6150072734863869e-6,1.6898488275136087e-6,1.1925078829820678e-7,8.668837414384027e-8,1.5537418379618193e-7
ModInteger/ExMemory 0/ExMemory 1,1.6388555091306946e-6,1.585948590199463e-6,1.8258029631140602e-6,3.2311906743072695e-7,4.237184884381471e-8,6.838707089191848e-7
ModInteger/ExMemory 0/ExMemory 3,1.59119971354659e-6,1.5771469747040754e-6,1.6162684667828165e-6,6.554821968483863e-8,3.7624565827845545e-8,9.537395042177133e-8
